tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,year,month,day,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
686358356425093120,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,10,10,None,None,2016,1,11,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,pug,0.985237,2360.0,753.0,6643434.0,103.0,Twitter for iPhone,Original tweet,https://t.co/95JJevQOWW
681320187870711809,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,11,10,Glacier,None,2015,12,28,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,Samoyed,0.362596,2857.0,843.0,6643438.0,103.0,Twitter for iPhone,Original tweet,https://t.co/jTBPqKgkz7
697990423684476929,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,10,Doug,None,2016,2,12,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,Pembroke,0.984783,3530.0,1423.0,6643417.0,103.0,Twitter for iPhone,Original tweet,https://t.co/MVvbQW88Pv
710588934686908417,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,None,2016,3,17,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Pembroke,0.982004,4883.0,2055.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/kzMVMU8HBV
710658690886586372,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,80,80,None,None,2016,3,18,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated_wheaten_terrier,0.948617,2467.0,621.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/0eb7R1Om12
710833117892898816,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,None,2016,3,18,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Pembroke,0.803742,2881.0,590.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/PmTR4kxZkq
710844581445812225,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10,10,Staniel,None,2016,3,18,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,Pembroke,0.200407,2728.0,754.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/UgkTw7TKyM
710997087345876993,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,Milo,None,2016,3,19,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,0.28126,4873.0,1532.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/Mv37BHEyyD
711306686208872448,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3,10,None,None,2016,3,19,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,Dandie_Dinmont,0.0867925,3535.0,801.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/wcwoGOkZvz
711363825979756544,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11,10,None,None,2016,3,20,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,Pembroke,0.7509060000000001,3920.0,1254.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/nJIXSPfedK
711732680602345472,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10,10,None,None,2016,3,21,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,Ibizan_hound,0.334929,9542.0,4529.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/1KiuZqqOD4
711743778164514816,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,None,2016,3,21,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Lakeland_terrier,0.459515,3040.0,1081.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/QcSIRDpfVg
712085617388212225,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,Olive,None,2016,3,22,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,Shih-Tzu,0.625129,3459.0,538.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/yagmFdKlyL
712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10,10,None,None,2016,3,22,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,Labrador_retriever,0.720481,4067.0,1143.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/8AGcQ4hIfK
712438159032893441,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,None,2016,3,23,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,Great_Pyrenees,0.069457,5691.0,1710.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/7zjEC501Ul
712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,None,2016,3,23,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Labrador_retriever,0.829058,4450.0,1333.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/88aedAmxcl
712717840512598017,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,None,None,2016,3,23,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,Great_Pyrenees,0.732043,13231.0,5466.0,6643213.0,103.0,Twitter for iPhone,Original tweet,https://t.co/83RGhdIQz2
871879754684805121,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,13,10,Lassie,None,2017,6,6,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,38419.0,11516.0,6643232.0,103.0,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
713175907180089344,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10,10,Opie,None,2016,3,25,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,malamute,0.430624,4766.0,1597.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/xT7XaY4gnW
713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,None,2016,3,25,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,whippet,0.734244,7706.0,3112.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/SqnG9Ap28J
713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11,10,None,None,2016,3,25,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,Great_Pyrenees,0.720337,4712.0,1412.0,6643410.0,103.0,Twitter for iPhone,Original tweet,https://t.co/jVJJKlPbvq
713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,None,2016,3,26,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,Brittany_spaniel,0.797936,5211.0,1509.0,6643409.0,103.0,Twitter for iPhone,Original tweet,https://t.co/QP6GHi5az9
713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,99,90,None,None,2016,3,27,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,golden_retriever,0.371816,3017.0,815.0,6643409.0,103.0,Twitter for iPhone,Original tweet,https://t.co/mpvaVxKmc1
710283270106132480,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,Gunner,None,2016,3,17,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Shih-Tzu,0.932401,2276.0,568.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/ONuBILIYXZ
710272297844797440,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,infuriating,None,2016,3,17,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,Old_English_sheepdog,0.586307,4841.0,1380.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/odfLzBonG2
710153181850935296,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Lacy,None,2016,3,16,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,cocker_spaniel,0.00271296,3104.0,974.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/fG5Pk3Et1I
708130923141795840,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,None,None,2016,3,11,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French_bulldog,0.710354,3633.0,922.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/XKhobeGuvT
708149363256774660,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Jebberson,None,2016,3,11,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Cardigan,0.350993,4569.0,1687.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/VEFkvWCoHF
708349470027751425,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,River,None,2016,3,11,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,basenji,0.187158,2523.0,811.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/tK7a0AxQfd
708356463048204288,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Oliver,None,2016,3,11,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,0.871283,3864.0,1485.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/oSuEGw0BhX
708469915515297792,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Bobble,None,2016,3,12,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua,0.748163,3298.0,898.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/VwDc6PTDzk
708479650088034305,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Bear,None,2016,3,12,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Shih-Tzu,0.218479,2725.0,746.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/uC8kUqAz0W
708711088997666817,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,Smokey,None,2016,3,12,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,German_short-haired_pointer,0.0526946,2729.0,804.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/Ah7WlYTUBQ
708738143638450176,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Coco,None,2016,3,12,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian,0.933457,2933.0,894.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/wsCB6LFNxD
708810915978854401,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,Mister,None,2016,3,13,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden_retriever,0.976139,17698.0,7638.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/2KcuJXL2r4
708834316713893888,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Malikai,None,2016,3,13,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Eskimo_dog,0.283945,1824.0,551.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/Vd2FqHIIGn
709042156699303936,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9,10,Klevin,None,2016,3,13,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Rottweiler,0.0681793,5109.0,1809.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/7BkkVNu5pd
709158332880297985,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Rodney,None,2016,3,13,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Siberian_husky,0.212957,2192.0,455.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/FjAj3ggXrR
709198395643068416,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45,50,None,None,2016,3,14,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,0.490783,2582.0,704.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/sedre1ivTK
709207347839836162,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,None,2016,3,14,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Chihuahua,0.948323,13505.0,6410.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/qcZDZGCapg
709225125749587968,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,None,2016,3,14,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Labrador_retriever,0.271109,2567.0,630.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/k6fEWHSALn
709409458133323776,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Billy,None,2016,3,14,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Shetland_sheepdog,0.79745,2807.0,764.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/Yu0K98VZ9A
709449600415961088,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,None,2016,3,14,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Maltese_dog,0.780187,2381.0,651.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/c6af6nYEPo
709519240576036864,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Vince,None,2016,3,14,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker_spaniel,0.414982,1592.0,264.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/aczGAV2dK4
709556954897764353,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,None,2016,3,15,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden_retriever,0.790026,3520.0,1167.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/ijJB0DuOIC
709566166965075968,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Olaf,None,2016,3,15,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,0.999837,3780.0,1330.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/E9jaU59bh9
709852847387627521,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,None,None,2016,3,15,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,Chihuahua,0.945629,3754.0,1311.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/BNdVZEHRow
709918798883774466,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,None,2016,3,16,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Pembroke,0.956222,3194.0,1181.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/R1gLc5vDqG
710140971284037632,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Tater,None,2016,3,16,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Pekinese,0.95317,2963.0,982.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/nLuPY3pY12
710269109699739648,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,None,None,2016,3,17,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,0.415495,2571.0,1233.0,6643411.0,103.0,Twitter for iPhone,Original tweet,https://t.co/OcCDb2bng5
708119489313951744,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Cooper,None,2016,3,11,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich_terrier,0.264483,2877.0,1072.0,6643412.0,103.0,Twitter for iPhone,Original tweet,https://t.co/kDamUfeIpm
713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,None,2016,3,27,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,Siberian_husky,0.463223,3495.0,853.0,6643409.0,103.0,Twitter for iPhone,Original tweet,https://t.co/7vyAzIURrE
714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13,10,None,None,2016,3,27,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,pug,0.533967,2428.0,964.0,6643211.0,103.0,Twitter for iPhone,Original tweet,https://t.co/YMx4KWJUAB
718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11,10,Suki,None,2016,4,8,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,malamute,0.370152,4133.0,1096.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/05S8oYztgb
718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3,10,Alexanderson,None,2016,4,8,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,Chihuahua,0.354488,2057.0,550.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/FmxOpf2Sgl
718460005985447936,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9,10,Bowie,None,2016,4,8,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,Boston_bull,0.252781,2890.0,583.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/JyNmyjy3fe
718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10,10,None,None,2016,4,8,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,Maltese_dog,0.632289,2666.0,1110.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/zSbyvm62xZ
718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11,10,Carper,None,2016,4,9,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Labrador_retriever,0.58458,2619.0,529.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/lK9YDkRzPj
718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10,10,None,None,2016,4,9,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,Pomeranian,0.993718,20277.0,8869.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/D9jbbmPmos
718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,Otis,None,2016,4,9,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Pembroke,0.7663270000000001,5610.0,1922.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/I9qoe1uEih
718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,Sadie,None,2016,4,10,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden_retriever,0.14039400000000002,3734.0,1205.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/JRckDkZVRT
719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,Pippa,None,2016,4,11,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Dandie_Dinmont,0.224415,3649.0,1044.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/htrlmC7saz
719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,Lucy,None,2016,4,11,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden_retriever,0.765778,4715.0,1369.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/HW50zkcf2R
719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11,10,Sid,None,2016,4,11,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,soft-coated_wheaten_terrier,0.050971,2978.0,809.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/7mmjyearQW
719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10,10,Harnold,None,2016,4,11,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,0.873233,5404.0,2121.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/S6JHaSMtln
720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11,10,Neptune,None,2016,4,13,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,Samoyed,0.954517,5241.0,2197.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/SoZq2Xoopv
720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9,10,Charleson,None,2016,4,13,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,Mexican_hairless,0.451852,4162.0,1242.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/pRHX8yn9Yu
720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11,10,Ralphé,None,2016,4,13,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke,0.873977,6858.0,2765.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/Pb6iMmo0wk
720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10,10,None,None,2016,4,14,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,Rottweiler,0.990312,4410.0,1637.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/5Lra3e4rrw
720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10,10,Berkeley,None,2016,4,15,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Newfoundland,0.48997,2648.0,744.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/XSEXdQupej
720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12,10,Archie,None,2016,4,15,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,Chihuahua,0.8964219999999999,3332.0,845.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/0l4I8famYp
721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11,10,Panda,None,2016,4,17,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian,0.99775,4984.0,2059.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/IOAk9i4UvE
722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12,10,Schnitzel,None,2016,4,20,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador_retriever,0.5309149999999999,5299.0,1795.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/qjd0UJKYUY
722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,4,20,None,None,2016,4,21,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,Great_Dane,0.246762,4396.0,1720.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/eV1diwds8a
723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8,10,Jangle,None,2016,4,21,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,Norwegian_elkhound,0.0568505,5670.0,2056.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/8dNWp1cSEa
723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10,10,Ivar,None,2016,4,23,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden_retriever,0.83939,3233.0,979.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/Dz6MiVssVU
723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12,10,Reginald,None,2016,4,23,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,chow,0.0890102,8266.0,3267.0,6643406.0,103.0,Twitter for iPhone,Original tweet,https://t.co/YgNuDQbv89
717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,None,2016,4,6,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,Brittany_spaniel,0.922876,2619.0,654.0,6643208.0,103.0,Twitter for iPhone,Original tweet,https://t.co/ucOEfr2rjV
